name,size,total perp,key perp,value perp,other perp
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-True_stage1-airline_wl-1/airline-uniform/NonDP/GPT2/entire/ts30932-bs32-epoch5/eval.txt,24976,2.114821704718876,1.693583110844713,6.640331539509898,1.4075445526596218
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-True_stage2-adult_entire_uniform-using-adult-uniform_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps1-clip1/eval.txt,16858,1.826625179216244,2.195677290617647,2.9731174639177884,1.011456784709423
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-False_stage2-airline_entire_ood-using-adult_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps1-clip1/eval.txt,24976,1.307008846676429,1.0001305534181757,3.775859591743385,1.0087651829225066
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-False_stage2-airline_entire_ood-using-adult_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps8-clip1/eval.txt,24976,1.2961066330986093,1.0000391321644506,3.631077523966481,1.0068465055450193
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-False_stage1-airline_wl-1/adult/NonDP/GPT2/entire/ts30932-bs32-epoch5/eval.txt,16858,1.319138707322687,1.00005458486152,2.378456623641885,1.0003124892029522
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-False_stage1-airline_wl-1/airline-uniform/NonDP/GPT2/entire/ts30932-bs32-epoch5/eval.txt,24976,1.541268950921671,1.000000230851766,6.652423770758753,1.2189572521253833
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-True_stage1-adult_wl-1/adult-uniform/NonDP/GPT2/entire/ts30932-bs32-epoch5/eval.txt,16858,2.49482504516055,2.190180337310175,7.364917323157975,1.0767852253108403
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-True_stage1-adult_wl-1/airline/NonDP/GPT2/entire/ts30932-bs32-epoch5/eval.txt,24976,1.6580024026546356,1.680936978399532,3.1861479313564827,1.0031624053136905
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-True_stage2-airline_entire_uniform-using-airline-uniform_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps1-clip1/eval.txt,24976,1.742710115474529,1.6954269734377052,3.975693482732319,1.007222442461447
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-False_stage2-adult_entire_ood-using-airline_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps1-clip1/eval.txt,16858,1.432399584021048,1.0003712159762683,3.0456013315913943,1.0093833039669229
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-False_stage2-adult_entire_ood-using-airline_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/adult/DP/GPT2/entire/ts30932-bs32-epoch10-mbs32-eps8-clip1/eval.txt,16858,1.394918349731814,1.0001509865137286,2.8185436408053746,1.004688577394127
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-False_stage2-airline_entire_uniform-using-airline-uniform_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps1-clip1/eval.txt,24976,1.2959335957453326,1.0000157621530734,3.630773670243947,1.006462548886039
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-False_stage2-airline_entire_uniform-using-airline-uniform_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps8-clip1/eval.txt,24976,1.2879505891073133,1.0000075870704184,3.5226849232834536,1.0059467740657393
/workspace/llm_tg/runs/LR0.0005-k2000-linear_2Stage/16.09.24_shuffle-False_stage2-airline_entire_uniform-using-airline-uniform_ts30932-bs32-epoch5-pretrain-stage1-for-epoch5_wl0.65/airline/DP/GPT2/entire/ts103904-bs32-epoch10-mbs32-eps8-clip1/eval.txt,24976,1.2879493224386198,1.0000075953623446,3.5226790441736213,1.0059443110613444
