Step     	Epsilon  	Train Perp	Perp     	Key Perp 	Val Perp 	Other Perp	
       200	None      	  1.840986	  1.960004	  2.231468	  3.253568	  1.028680	
       201	None      	  1.827327	  1.959699	  2.253291	  3.261884	  1.015404	
       202	None      	  1.845836	  2.014099	  2.382640	  3.350710	  1.014245	
       203	None      	  1.879798	  1.977711	  2.261319	  3.343423	  1.014544	
       204	None      	  1.872616	  2.021534	  2.371487	  3.278282	  1.053579	
       205	None      	  1.815745	  2.045014	  2.372100	  3.293345	  1.085790	
       206	None      	  1.824329	  1.998657	  2.291244	  3.328829	  1.038083	
       207	None      	  1.863756	  1.967074	  2.248495	  3.295269	  1.018732	
       208	None      	  1.881843	  1.996167	  2.365787	  3.300738	  1.009510	
       209	None      	  1.850939	  1.967424	  2.212831	  3.354442	  1.017593	
       210	None      	  1.859325	  2.037206	  2.372782	  3.336751	  1.058851	
       211	None      	  1.863893	  1.967383	  2.202173	  3.355624	  1.022193	
       212	None      	  1.852897	  2.000148	  2.355394	  3.347671	  1.005749	
       213	None      	  1.893581	  1.964351	  2.227923	  3.350702	  1.006910	
       214	None      	  1.848597	  1.982079	  2.273165	  3.319259	  1.023394	
       215	None      	  1.824654	  2.016003	  2.359343	  3.303696	  1.042191	
       216	None      	  1.858643	  1.967874	  2.305210	  3.259239	  1.005477	
       217	None      	  1.811480	  1.947320	  2.226087	  3.284746	  1.001420	
       218	None      	  1.761223	  1.936136	  2.226511	  3.212612	  1.006222	
       219	None      	  1.834130	  1.945068	  2.187753	  3.248727	  1.027156	
       220	None      	  1.790739	  1.980275	  2.326610	  3.267096	  1.012718	
       221	None      	  1.877340	  1.948140	  2.283703	  3.139786	  1.022462	
       222	None      	  1.850288	  1.937620	  2.333704	  3.067354	  1.007291	
       223	None      	  1.855343	  1.946778	  2.280975	  3.114430	  1.029949	
       224	None      	  1.823273	  1.908996	  2.243006	  3.051913	  1.007755	
       225	None      	  1.806481	  1.917453	  2.231021	  3.122914	  1.003361	
       226	None      	  1.819555	  1.968744	  2.385444	  3.093092	  1.025048	
       227	None      	  1.841844	  1.974980	  2.305573	  3.241241	  1.022066	
       228	None      	  1.826447	  1.946258	  2.271328	  3.188680	  1.009259	
       229	None      	  1.832230	  1.975241	  2.321259	  3.252202	  1.011961	
       230	None      	  1.781817	  1.928653	  2.259082	  3.141047	  1.002401	
       231	None      	  1.834876	  1.964606	  2.328753	  3.183543	  1.013890	
       232	None      	  1.812971	  1.947177	  2.275702	  3.168121	  1.015336	
       233	None      	  1.813996	  1.976204	  2.260367	  3.220630	  1.051665	
       234	None      	  1.794658	  1.956215	  2.265939	  3.215397	  1.018856	
       235	None      	  1.838765	  1.946953	  2.292783	  3.128289	  1.020222	
       236	None      	  1.832147	  1.959862	  2.257002	  3.268740	  1.011804	
       237	None      	  1.738604	  1.947091	  2.290534	  3.181726	  1.004128	
       238	None      	  1.795308	  1.945408	  2.293955	  3.058124	  1.040829	
       239	None      	  1.832596	  1.936053	  2.233328	  3.178109	  1.013959	
       240	None      	  1.811833	  1.940337	  2.327235	  3.017607	  1.031355	
       241	None      	  1.837502	  1.906013	  2.222670	  3.085081	  1.001361	
       242	None      	  1.822487	  1.901522	  2.272767	  2.968608	  1.010394	
       243	None      	  1.810958	  1.920459	  2.301262	  2.947934	  1.035332	
       244	None      	  1.805518	  1.897402	  2.196517	  2.970655	  1.038646	
       245	None      	  1.792981	  1.921987	  2.275884	  3.031677	  1.020354	
       246	None      	  1.848308	  1.892641	  2.235722	  3.003309	  1.001185	
       247	None      	  1.824129	  1.887092	  2.139119	  3.038558	  1.025929	
       248	None      	  1.790902	  1.940111	  2.231695	  3.129958	  1.037058	
       249	None      	  1.772963	  1.897039	  2.223604	  2.994482	  1.016887	
       250	None      	  1.819881	  1.941428	  2.290507	  3.137671	  1.009436	
       251	None      	  1.806631	  1.902131	  2.181537	  3.103290	  1.008343	
       252	None      	  1.813298	  1.942937	  2.253254	  3.207466	  1.006279	
       253	None      	  1.800116	  1.909816	  2.183736	  3.113103	  1.016448	
       254	None      	  1.799212	  1.952741	  2.246373	  3.224451	  1.019494	
       255	None      	  1.781159	  1.947339	  2.242327	  3.166919	  1.031427	
       256	None      	  1.796398	  1.968648	  2.364279	  3.155621	  1.013558	
       257	None      	  1.815301	  1.937475	  2.193443	  3.286768	  1.000517	
       258	None      	  1.814384	  1.966174	  2.347087	  3.206157	  1.001051	
