Step     	Epsilon  	Train Perp	Perp     	Key Perp 	Val Perp 	Other Perp	
       326	  0.831327	  2.722625	  2.087681	  2.203585	  4.010503	  1.021287	
       327	  0.831345	  2.866452	  2.092886	  2.225920	  4.048098	  1.008925	
       328	  0.831364	  2.920387	  2.068065	  2.165921	  3.945278	  1.026978	
       329	  0.831382	  2.927147	  2.080843	  2.182684	  4.060637	  1.008329	
       330	  0.831400	  2.902378	  2.068288	  2.201187	  3.950206	  1.009233	
       331	  0.831418	  2.713061	  2.091155	  2.216332	  4.056853	  1.008639	
       332	  0.831436	  3.031449	  2.090205	  2.220751	  4.040639	  1.009280	
       333	  0.831454	  2.835517	  2.060382	  2.200071	  3.941254	  1.000390	
       334	  0.831473	  3.032085	  2.080117	  2.208960	  3.889924	  1.039172	
       335	  0.831491	  2.928575	  2.078322	  2.218763	  3.980120	  1.008151	
       336	  0.831509	  2.913400	  2.077547	  2.181909	  4.042068	  1.008520	
       337	  0.831527	  2.834923	  2.037779	  2.163728	  3.845044	  1.008973	
       338	  0.831545	  3.078646	  2.087012	  2.222894	  4.053072	  1.000513	
       339	  0.831563	  2.913043	  2.053276	  2.197717	  3.877017	  1.007645	
       340	  0.831582	  2.807969	  2.056931	  2.158078	  3.906496	  1.024231	
       341	  0.831600	  3.004927	  2.040051	  2.202532	  3.792444	  1.008113	
       342	  0.831618	  3.117010	  2.058539	  2.168676	  3.926560	  1.016261	
       343	  0.831636	  2.812612	  2.057071	  2.196052	  3.898508	  1.008438	
       344	  0.831654	  2.815742	  2.057742	  2.195745	  3.904979	  1.007889	
